original_index,review_text,polarity,predicted
749582,"Acabei de assistir, filme eletrizante do início ao fim, parece uma mistura inteligente de Contágio com The Walking Dead. Brad Pitt atua bem como um pai de família ao mesmo tempo em que tem resolver todo o mistério da infestação voltando ao seu antigo trabalho. Gostei de ver a Mireille Enos no elenco, sou fã dela desde The Killing. Voltando ao filme, seu maior mérito é conseguir empregar uma narrativa viciante e eletrizante do início ao fim, as sequências mais frenéticas funciona para criar certo tipo de tensão, assim como as cenas mais internas como a dá sequência final. A cena que mais gostei foi a cena de Israel, que realmente mostra em escala global o quanto os zumbis são ameaçadores. Não sei se como adaptação foi fiel, mas como filme funciona muito bem e nos deixa ansioso para o que está por vir, mesmo que no terceiro ato aparente que tudo tenha se resolvido. Enfim Guerra Mundial Z é um ótimo filme de ação e suspense que te deixa grudado do início ao fim. Recomendo. Obs: Pena que a participação do Matthew Fox foi rápida, mas sem grandes problemas.Obs: Outra coisa que eu gostaria é que o filme fosse mais longo, ao menos uns 20 minutos a mais, é tão rápido que quando você percebe, já acabou.",1.0,0
1569900,"Esse filme, sim, merecia o Oscar para David Fincher.E não A REDE SOCIAL.",1.0,0
1146181,"Um filme onde cada cena deveria ser emoldurada de tão bela. Perfeito, belo e amável. Demorei séculos para ver, achando que não iria gostar e simplesmente entrou para meu TOP 5 de favoritos. Todos os personagens são fabulosos (desculpem o trocadilho). Impossível não sentir a simplicidade da vida, personificado em Amélie Poulain, definitivamente, minha personagem feminina favorita. Sua personalidade, seu amor, sua leveza deveria ser copiada por todo mundo. Por favor, façamos um filme: ""Como não amar Amélie Poulain?"" Mas que recomendo, exijo que assistam! :p",1.0,0
353145,"Divertida sequência de “Os incompreendidos”. Não chega a ser um clássico como o filme anterior, mas tem o mérito de trazer uma história leve e agradável de acompanhar. Destaque para a canção que abre e fecha o filme e que fica na nossa cabeça depois que ele acaba.",1.0,1
945988,"Acabei de passar por um pesadelo cinematográfico, apenas. Ultimamente nunca vi  um filme tão dividido, uns odeiam ao extremo, outros amam ao extremo, estou do lado dos que amam. Darren Aronofsky incomoda muita gente.",1.0,1
866050,"Reflexão, perspectiva, dúvida, loucura, intenção, paixão, cuidado, vontade, espamo, cadeira, luva, bicicleta, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho, vermelho...",1.0,1
1698633,Puro mindfuck.,1.0,1
184456,"Posso assistir esse filme mais de 1000 vezes, eu NUNCA vou deixar de rir! Um dos meus preferidos, sem dúvida!",1.0,0
790726,QUE HINOOOOOOOOOOOO,1.0,0
271639,"Valeu, dei boas risadas!",0.0,0
1215756,Encantador. Mas triste.,1.0,0
1460797,adoro filme de animação e este é um dos meus favoritos,1.0,1
1554718,"Mais um filme com uma premissa excelente com um roteiro fraco. Começa muito bem, mas a situação vai perdendo o controle e muitos dos acontecimentos são muito previsíveis ou forçados.  O que foi aquela cena em que ele bebe o sangue do cara? Bizarro.",0.0,0
456689,é meu favorito para sempre.,1.0,0
613536,Um dos meus filmes preferidos... muito bom!!!,1.0,1
97771,Tô impactado com esse final. Que filmão!,1.0,0
1565558,Roteiro espetacular,1.0,1
224796,"O filme é lindo... Atuação, fotografia, figurino, cenário.. e é claro que eu nem preciso comentar da trilha...Gostei muito, eu geralmente não gosto de filmes longos, mas gostei desse, mesmo achando que podia ser menor.Magnifique!",1.0,0
793368,"Se não fosse o Robert, odiaria esse filme...",1.0,0
253960,"A melhor parte é a do final, em que mostram os filmes seguintes hahahaha mt bom!",0.0,1
1789227,"Sobre ""Gummo"": http://www.playtv.com.br/cinema/artigo/especial/mal-passado23gummo",1.0,1
888755,"""gostou dos sapatos?! Antigamente vinham com telefones!"" Exagerado e divertido!",1.0,0
574092,"Divertido, original e nostálgico, faz todas nossas pequenas memorias de infância voltarem uma animação que consegue mexer com nossos sentimentos mais profundos de uma forma encantadora.",1.0,0
960274,"É emocionante. Tem toda aquela carga dramatica que se espera de um filme sobre suicídio. Porém, alterna momentos de descontração e riso com outros de pura poesia. O elenco é muito bom, com destaque óbvio para Javier Bardem. Sua expressão, gestos e palavras, convencem e emocionam bastante. Em relação a fotografia, maquiagem e trilha sonora, mais pontos positivos. Sem falar no tema que é lindamente abordado. É por essas e outras que acredito que o propósito do filme foi devidamente alcançado.",1.0,0
84929,"Lindo,perfeito!!! <3",1.0,1
1674255,eh muito bom!,1.0,1
1043778,esse filme é uma obra de arte.,1.0,0
391886,"Os melhores filmes do Jim Carrey, não são as comédias...esse é um exemplo. Bom filme.",1.0,1
525875,Prende demais.Sem dúvidas.Excelente.,1.0,0
1623020,Entrega o que promete aos fãs da série...,0.0,1
102987,"Agora, só uma coisa que me incomodou um pouco: apesar do ator que faz o Hugo ter feito um ótimo trabalho, ele, estranhamente, parece muito com uma menina. Inclusive, na primeira vez que eu vi o trailer desse filme, eu pensei que o personagem principal era uma menina. Acho que foi aquele cabelo dele, meio estilo restart em alguns momentos, que deixou ele com esse aspecto. Estranho...",1.0,0
18032,"Assisti ao filme agora pela segunda vez depois de muito tempo. O ideal é só revê-lo dessa maneira, já que é construído como um quebra-cabeças em que detalhes são revelados a cada cena, tornando o filme cada vez melhor. Quanto menos se sabe dele no início melhor. É uma obra densa, por vezes difícil de acompanhar (principalmente no início), mas que é valorizada pelas ótimas atuações do seu trio de protagonistas. Naomi Watts e Benicio Del Toro chegaram a concorrer ao Oscar e Sean Penn deveria ter levado a sua estatueta por esse filme e não por ""Sobre meninos e lobos"".",1.0,1
1709065,"Acabou com a reputação do coitado do tubarão, mas é um clássico, isso ninguém pode negar.",1.0,0
196659,Quero meus 106 minutos de volta.. que bomba,0.0,1
217050,"Tenho visto algumas críticas severas ao Tim Burton por conta desse filme, obviamente ele tem sua culpa nesta ""infelicidade cinematográfica"", mas vale lembrar que é um filme Disney, creio que ele tenha sido boicotado por conta da ""filosofia"" dos estúdios Disney e tenha tido que fazer um filme tão doce que chegou a ser enjoativo.",0.0,0
1490868,"Tenso, irônico, sarcástico e insano.",1.0,0
1313277,"Tem tanta coisa boa nesse filme... apesar de não ter curtido muito o final, esse filme é muito amorzinho, o negócio de falarem dos olhos é lindo. Enfim, não chega a ser um dos meus favoritos, mas tem um lugar especial dentro de mim. A interação do Michael Pitt com a atriz que faz a Sofi é fantástica ❤️ ""What's your favorite flower ? -Dandelions. -Okay.Why ? -'Cause they're free,wild,and you can't buy them""",1.0,0
705577,"Não gostei. Muitas falhas na sequência das cenas, algumas cenas desnecessárias e muitas bastante previsíveis.  É somente mais um filme de ação, e por isso muita gente gosta.",0.0,1
1454664,"Muito muito bom, Frank é um gênio da falsificação, e isso com menos de 20 anos!!",1.0,0
1513572,Caiu um cisco no meu olho.,1.0,0
952168,"O filme é muito bom! Tem uma leveza maravilhosa. Angelina mesmo com chifres continua maravilhosamente linda. É uma ótima ideia ver a história sobre sua perspectiva e que o amor verdadeiro nem sempre é tão obvio e que existem diversos tipos de amores. O que é notável já que a Disney, geralmente, têm formulas já conhecidas neste tipo história.  Recomendo! Impossivel não rir com a Praga.",1.0,0
1752239,"muito bom esse filme do john cassavetes ele é 1 diretor hardcore e eu gostei, acho até q queria ver mais quando acabou",1.0,1
568100,Singelo porém forte. Perfeita atuação de Colin Firth e final maravilhoso!,1.0,0
1482583,Sofro.E amo esse cartaz!,1.0,1
1303582,Espetacular.,1.0,1
1812580,CA-RA-LHO !!!!!!!!!!!!!!!!!!!!!!!!!,1.0,0
1001729,"Sou menina, por isso chorei.",1.0,1
1525941,"Como um grande admirador de Star Wars, eu pequei muito em demorar tanto tempo para ver esse filme. E não poderia deixar de ver antes de lançar The Last Jedi. O filme é muito, mas muito bom. A qualidade dos Star Wars dessa ""nova onda"" é sensacional (e afirmo: o VII não fica atras da trilogia original) e Rogue One manteve o alto nível. E, sem sombra de dúvidas, a sequência final é uma das melhores que eu já vi no cinema!",1.0,1
1618481,"O melhor filme da ''nova saga''. Por muitas vezes o filme parece se esquecer de Anakin e se consentrar mais em Obi-Wan e sua missão, mas o filme é brilhante no roteiro, direção e surpresas. Muitas surpresas!",1.0,1
1744560,"Filme simplesmente perfeito! Daqueles que fazem a gente refletir um pouco sobre os nossos ""problemas"" depois que assiste. Muito bem bolado e bonito. Um drama que te prende e comove do início ao fim. É um dos melhores filmes que já assisti.",1.0,0
736261,Clássicos nunca morrem :3,1.0,1
794738,Perfeito!,1.0,1
491239,"Muito bom!! É preciso estar com disposição e vontade de assistir esse filme. Afinal, a proposta do filme é a história de uma mulher madura, casada, que tem uma carreira, mas não é feliz, e parte em busca de autoconhecimento.. enfim.. filme de mulherzinha! rs .. A história é envolvente e até mesmo comovente... Eu quase chorei na parte do aniversário dela, que ela pede aos amigos contribuição para a compra da casa de uma mulher divorciada que ela conheceu. Foi uma atitude tão altruísta, tão linda, emocionante! *-* Adorei a trilha sonora, adorei os cenários, filme muito bom! Julia está magnífica (como sempre)! =) E adorei a arte do ""Dolce Far Niente"".. rsEstou louca para ler o livro!!",1.0,1
221043,"Filme é muito bom, lembro quando era criança, esse filme deixou bastante tenso.",1.0,1
1704378,Não acho isso tudo não. Tem filmes brasileiros muito melhores u_u,0.0,1
727421,Incrível mesmo,1.0,1
1623081,A força despertou com umas lutas de sabre muito roots! Uma baita aventura cheia de confusões :D,1.0,1
871881,"Me surpreendeu, foi melhor que os anteriores, só não supera o primeiro. É mais do mesmo mas dinossauros são muito legais de ver. Não importa a lógica ver o T-Rex e o Velociraptor lutando juntos foi fodastico.",1.0,1
1004965,1927 nunca pareceu tão 2015,1.0,0
1834512,"Perfeitamente dirigido, demasiadamente criativo e incrivelmente divertido. Woody Allen, você é simplesmente genial.",1.0,0
1552240,"Que filme hilário, sério uma das melhores comédias que eu já vi. O Seth Rogen e o James Franco estão muito engraçados. Tem humor de tudo quanto é estilo, mas as cenas non-sense e humor negro são as melhores.A minha definição do filme é a seguinte: ""Imagine Pulp Fiction ou Cães de Aluguel com humor físico e todo mundo chapadão.""Sensacional, recomendo.",1.0,0
1753153,"É incrível como os filmes de terror de ""antigamente"" ainda conseguem nos deixar noiados, temendo o que vem a seguir, suando frio antes de qualquer porta ser aberta... Filmes de terror de verdade, creio eu. Eram toscos. Muito toscos. Mas geniais. Hoje? Só 3D e efeito especiais (com raras exceções, é claro).",1.0,1
1270033,"Lindo filme ,acho que desta vez o Oscar vai para o Leonardo DiCaprio",1.0,1
69556,O primeiro é chato... as sequências vão melhorando...,0.0,1
1052268,Ele foi tão fiel a história de Christopher McCandless! Lindas imagens das paisagens americanas. Lindo!,1.0,0
1277439,um dos melhores filmes de guerra feito pelo homem!!!,1.0,1
788352,Ótimo!,1.0,1
1006256,Ouun!! *-* Quero mto ver!!,1.0,1
198631,"""Existe algo mais bonito do que um sonho? Existe uma verdade mais doce que a esperança?"" Dizia uma das canções. É exatamente isso que busco no cinema e nas artes de uma maneira geral, inspiração. Ótimo filme!",1.0,1
1747948,"Que filme lindo, não tem como não se emocionar. ""Sabe, a vida é como um espelho. O que você vê, será o que receberá.""",1.0,1
621625,"""The past is just a story we tell ourselves.""",1.0,0
1779753,"""Blueeee velvet...""",1.0,0
508009,Bom filme.,1.0,1
1068365,"Mais imagem do que conteúdo, as vezes eu fico bobo com a idolatria que o Von Trier recebe. O filme em momento algum me passou emoção, a atriz que fez a Joe jovem simplesmente não passou emoção, péssima atuação, e momentos que podiam ser melhor aprofundados não foram e deixaram a história vazia. O tema é muito interessante e podia ser feito muito mais, não gostei da direção e duvido dessa genialidade toda do Von Trier. Coisas que poderiam ser aprofundadas que não foram e coisas que não fazem sentido nenhum sendo colocadas de uma forma rasa. Mais marketing que tudo.",0.0,1
1544644,Enredo bastante inovador. Boas atuações!,1.0,1
1060784,"Diferente de todos os filmes com esse tema, é um drama de grande carga emocional e não reflexiva socialmente. Ética e ciência é uma das últimas coisas que se vem a mente quando o assunto é tempo e morte, o que persegue a todos independente da situação.""Tudo o que temos que decidir é o que fazer com o tempo que nos é dado"". Para mim, essa frase de Tolkien se encaixa perfeitamente com o que o filme propõe, com a ideia de simplesmente... ""concluir"".",1.0,1
