original_index,review_text,polarity
820175,"O que dizer dessa trilha sonora? Desses efeitos visuais? Desse filme incrível que conseguiu abordar um tema complexo sem cansar o grande público? Fucking awesome ♥Me desculpe Matthew McConaughey, mas a estrela da Anne Hathaway brilhou tanto que ofuscou a sua. A atuação dela foi muito tocante. Como lidar com robôs / inteligências artificiais sem medo de uma ""rebelião"" dos mesmos? 2001 me traumatizou! D:",1.0
137552,"Muito bom, mas o melhor do Nolan continua sendo ""Memento"" (Amnésia)",1.0
1166432,Melhor que o primeiro e o smaug é muito foda!!!,1.0
644811,"Até hoje, fico na dúvida qual é o melhor do Sergio Leone. Era uma Vez no Oeste e Os 3 Homens em Conflitos.Os dois são obras indispensáveis do cinema.",1.0
897453,"Eu tive tanto orgulho da passarinha naquela cena do carro - I fucking hate this song.- I love it. I actually wanna go to prom. - Ok, yeah. I mean... I don't wanna do that.- Can you take me to my friend Julie's house, please?- Sure.- Who is Julie?- She's my best friend.",1.0
1614617,So para passar o tempo mesmo.E mais de uma vez nao da.,0.0
1755213,"divertido =) fala sério quem não entendeu esse filme,quer tudo mastigado?",1.0
823189,belíssima história,1.0
1718699,Me surpreendeu! muito bom!!!,1.0
67054,Me surpreendeu para uma sequência de três... Muito bom...,1.0
1685606,Amigo estou aqui,1.0
335442,Christopher Nolan e o elenco comentam o filme!,1.0
1520179,"é um filme bonito,tem ótima trilha,mas até quando vamos ser reconhecido como país do futebol ,carnaval? Nota 8/10",1.0
942741,"Lázaro, Karim, Bauraqui e Cartaxo dão um showzaço nessa mais uma obra-prima do cinema nacional. Além de atuar como um monstro e de se entregar por inteiro, Lázaro Ramos canta e dança demais, e Flávio Bauraqui é demais como Tabu. Aïnouz, como sempre. encanta, surpreende e põe o dedo nas muitas feridas brasileiras - desta vez num filml que se passa na década de 30. E mostra que a história do Brasil não é feita de heróis de guerra, mas de guerreiros da vida real de uma favela carioca. Como não se apaixonar por Madame Satã ?",1.0
1584823,"""Ela disse limpeza geral!"" SICÁRIO: O DIA DO SOLDADO #SicarioDayOfTheSoldado de #StefanoSollima EUA,2018. Extremamente bem filmado, a continuação do filme de 2015 é tão boa quanto o seu antecessor. O diretor te gruda na cadeira numa trama tensa e envolvente. Benicio Del Toro e Josh Brolin estão sensacionais. #BenicioDelToro #JoshBrolin #CatherineKeener #IsabelaMoner",1.0
979529,"Um filme que vai crescendo após os créditos e depois eu me pego no youtube atrás das músicas (um hino atrás do outro). História de amor daquelas que rasgam a pele. Belo filme, belas atuações, bela Itália.",1.0
1367598,"Aprendi o que é suspirar.. Não há um horror infantil mais adulto que este! As cores tão verdadeiras, tão intensa, tão densas, belas e cênicas.",1.0
990997,Simplemente maravilhoso...,1.0
66741,O melhor da série. O Buck é impagável!,1.0
328912,"Vou começar com a pergunta: ""POR QUE RAIOS ESTE FILME NÃO GANHOU O ÓSCAR DE MELHOR FILME?"" Cacete, que filme foda. A trilha sonora é muito boa. A fotografia é excelente. As atuações são esplendidas. E a história? Muito foda. Nunca vi um filme que explorasse a Segunda Guerra Mundial dessa maneira. Envolvente, diferente e PUTA QUE PARIU FODA. Um dos melhores da década passada, com certeza.",1.0
505207,"Nossa , esse filme é maravilhoso.",1.0
1208010,o Michael na verdade  inventou o audiobook,1.0
1816760,"quero mt, mt ver esse filme!!  mais sem mt expectativa....S2  Logan*   S2",1.0
795178,Não consigo imaginar outro ator interpretando o Homem de Ferro além do Robert Downey Jr. O herói foi feito para ele xDMuito bom !,1.0
717726,Quase inacreditável imaginar que dois atores tão jovens (Damon e Affleck) escreveram um roteiro tão bom e maduro!,1.0
1103354,"Ah, e para quem quer baixá-lo e for membro do MakingOff.org , é só fazer uma busca no link de ""Lista de filmes"" à esquerda.",1.0
664013,"Não gostei tanto deste filme... achei estranho... A mãe maluca/histérica e um filho revoltado é o ponto alto do filme... eles se amam, mas tem um relacionamento de doido... horas vão se ofendendo, horas vão se amando... O final foi bonito.... mas no geral, contrariamente a maioria daqui, não consegui morrer de amores pelo filme!!",0.0
909831,meu deus do céu que galera chata do caralho,0.0
1385307,"Esse filme superou muito minhas expectativas, se você for comparar com diversos, diveeeeersos (não todos) filmes que tentam seguir a mesma... intenção, vamos dizer assim, está bem acima da média e é surpreendentemente assustador e tenso em muitos momentos.",1.0
332826,Gostinho de vingança. O melhor filme do Tarantino.,1.0
532058,"Por isso que só tenho amigos na mesma faixa de beleza! kkkkkk Enfim, é extremamente previsível mas a premissa é interessante de assistir. É engraçado, carismático, leve e crítico na medida certa. Se tivessem optado para uma conclusão menos obvia e percebido que certos atores não cabem mais no personagem de adolescentes minha nota seria maior.",1.0
969872,"Surreal! Este filme não apenas nos toca ou atinge, mas nos atravessa a alma. De maneira delicada e ao mesmo tempo profunda nos dá lições de realidade e simplicidade, mostrando-nos o valor e importância das coisas reais. Simplesmente encantador!",1.0
576353,"Fala galera. O pessoal aí que assistiu o filme e curtiu pra caralho, quem ainda não viu... Tenho um blog de trilhas sonoras e há um tempo disponibilizei a trilha de Django. E caras, coisa fina. Quem quiser dar uma conferida recomendo as faixas 06, 17 e 18. Abraços;",1.0
195984,"A Vigilante do Amanhã é um bom filme, embora bem inferior ao anime (se bem que é baseado no mangá, e o anime já é diferente do mangá, então não venham reclamar rs).  Fiel é uma palavra pesada. Tem momentos bem iguais ao anime e outros apenas inspirados (era de se esperar, ainda mais com um vilão diferente fruto de um dos derivados da franquia japonesa). E só to comparando ao anime não pq só ele que eu vi, mas pq o filme realmente tem algumas cenas idênticas, mesmo com todas as diferenças. A história é semelhante, mas não igual.  Eu gostei. Nada inovador, mas é bom. Visualmente tb. E não é bem um blockbuster, a narrativa é lenta, não é pra qualquer um. O que faltou mesmo foi um aprofundamento na questão das máquinas, pq no filme é bem superficial, embora passe sua mensagem.",1.0
752248,SANGUINÁRIO,1.0
905321,"Como a maioria achei que seria um filme de um amor agua com açúcar... mas tornou-se um dramalhão falado de morte e conquista, e de enfrentas medos e quebrar barreiras! Adorei.. e o final, surpreendente. Gostei tbm do Robert Pattinson, apesar de achar que a todo momento ele iria morder a Emilie de Ravin.",0.0
710101,"Por ser dirigido por David Fincher eu já esperava algo foda, mas não desse nível. Sensacional.",1.0
270103,"Se não for o melhor estará entre os melhores de 2009. Pertubador, tenso e sombrio. Grande direção de Lars Von Trier. Fotografia primorosa. Nota dez para o elenco.",1.0
1245270,"É muito bom entender a história de Vito Corleone e analisar os traços na trajetória de seu filho Michael. Esse filme é mais sentimental que o primeiro. Tenta mostrar a relação entre família e os negócios, e acaba por evidenciar que este tem peso maior na balança.",1.0
623724,O filme mais bizarramente doido que eu já vi nos últimos tempos. Tem um roteiro e sacadas incríveis.,1.0
949059,"Ótimo.Ótimas atuações... Tom Cruise tá hilário.Bem tenso em certas partes.Chuva de sapo?! hahaE o melhor, não é cansativo, apesar das 3h de filme.",1.0
406893,Fantástico!,1.0
1815220,Que filme!,1.0
327034,Fofinho! HA HA.,1.0
1778491,Este é o mais fraco da série.,0.0
358240,"Fui pego de surpresa! Não apenas pelo rumo que a história toma, mas também pela maneira como é contada. A atuação de Greg Timmermans é excepcional, o estilo semi-documental do filme cumpre sua função dentro da história, assim como a mescla do real com o imaginário. O diretor, ao lado do montador, faz um trabalho excelente ao lidar com as diferentes camadas de realidade (mundo real, flashbacks, sonhos, mundo virtual), deixando vários pontos abertos a interpretação até a hora certa. Filme maravilhoso, tocante, emocionante, e com um final espetacular e extremamente catártico. Merece ser mais conhecido.",1.0
871401,"O filme me surpreendeu, divertiu e trouxe de volta um sentimento que não sentia ja tem um tempo ao ver um filme no cinema. Renovaram a franquia respeitando muito bem tudo que ela conquistou. Valeu com certeza o cinema.",1.0
1682092,amigo estou aqui :'~~~~~~~~~~,1.0
1208889,"minha nota é com base na ""moral da história""! mto bom o filme....",1.0
546646,"Deadpool: Um filme repleto de piadas (sujas por sinal), pancadaria, palavrões, menções ao universo Marvel, explosões e quebras de quarta parede divertidas, tudo isso dentro de um roteiro que beira o básico dos básicos, tornando-se um filme divertido e nada mais. Ps: Dessa vez o Ryan Reynolds escapou dos xingamemtos coletivos.  Nota: 07/10 - Vale o ingressos.",0.0
320112,Massa demais favorito,1.0
1746396,"Adoro o trabalho da dupla Chris Miller & Phil Lord e, claro, já fui um amante de Lego, na verdade ainda sou, só não tenho mais nenhuma das peças que tinha quando eu era mais novo, uma pena, pois, mesmo que o filme sirva como uma grande propaganda, porque, sem duvida alguma, a vontade de construir um mundo de Lego só seu depois da sessão é quase inevitável, pra mim nostálgico. Mas não vejo como uma propaganda, prefiro me referir ao filme como uma grande diversão, o que é algo raro pra mim, afinal, não lembro há quanto tempo ria tanto com um filme como aconteceu com esse. E o trabalho dos diretores e roteiristas me passa a impressão de que a proposta foi cumprida com maestria, pois mesmo no final um tanto surpreendente do filme impera a comédia, e o tipo de comédia que me faz ser fã dos diretores do filme. As piadas vão do início ao fim do filme com tudo que for possível de se realizar uma piada, o melhor de tudo é que tudo funciona incrivelmente bem. O visual do filme também é destaque, em certos momentos é lindo apreciar a beleza da animação, só não quero saber como o filme é dublado e agradeço por Curitiba ter sido abençoada com uma sessão legendada da animação, as vozes do elenco são sensacionais, principalmente os trabalhos de Will Arnet e seu Batman e Nick Offerman como Metal Beard. Pra mim foi hilário, com certeza é diversão garantida!",1.0
375961,"Primeiro de tudo: Julianne Moore é charmosa demais, que mulher hipnotizante. Já devo tê-la citado aqui antes em outros filmes, mas nunca canso. Ela põe um sal absurdo nesse filme: charmosa, linda, gostosa, sorriso cativante... Completa. Eu já tinha visto esse filme antes, mas nunca com um olhar crítico. Conferi depois e vi que foi bem recebido na época, recebeu algumas indicações, etc. Eu achei um filme bizarro e ao mesmo tempo muito foda. Vale a pena, só peca por ser muito longo.",1.0
435121,quero ser cássia.,1.0
1483315,"Gosto bastante de filmes que traz assuntos musicais no enredo,mas suportar ""Quase Famosos"" foi uma experiência desmotivante. -Especial Zooey Deschanel-Dou nota 5/10",0.0
1266231,"Não era o que eu esperava, pensei que fosse de terror. Mas o filme é muito bom",1.0
1649585,"O tema é foda e o filme também não deixa a desejar. Podiam ter aprofundado um pouco mais mas o filme marcou bastante. Já fui visitar uma dessas casas e vi o quão foda realmente é. Acho que deveríamos levar como lição de vida do filme que tudo recomeça e que, não importa o quão difícil as coisas pareçam, elas podem ser solucionadas.",1.0
1032027,"Legalzinho, mas não é o melhor da Disney, nem chega perto. O roteiro tem muita enrolação e cenas previsíveis.",1.0
693410,um dos poucos filmes que merece todas as cinco estrelas,1.0
1743357,"Nem sequer sei explicar porque só fui assistir a este filme, uma obra de renome dos anos 90, somente ontem (10/02/19). Claro que é um drama lindo, tocante, mas creio que eu o teria considerado acima de qualquer média se tivesse assistido naquela época.",1.0
1467819,"Prometheus nota 4, Biólogo irracional, geólogo que se perde na caverna que ele mesmo mapeou, Guy Pearce atuando totalmente maquiado de velho , sendo que em nenhum momento ele foi apresentado jovem, isso é o mesmo que contratar o Daniel Day Lewis , pra interpretar Otelo todo maquiado de Afro descendente, Presonagens com reações totalmente inverossímeis ,um filme que não consegue ser ficção cientifica nem terror nem ação ou aventura , se fosse classificar esse filme seria .. Filme bonito ,pretensioso e bobo!",0.0
