original_index,review_text,polarity,predicted,predicted_label
1021375,"Filme muito bom. Esse Paulo Gustavo é um ótimo ator, adoro todos os trabalhos dele, todos muito bem feitos, esse filme não seria diferente. O filme tem seus clichês, tem partes muito arrastadas.. mas vale pelas cenas de comédia! Vale mais ainda você com sua mãe!",1.0,1,positivo
1378272,"excelente filme, como todos os outros que a MARVEL produziu. Ótimo elenco, personagens incríveis.Tudo perfeito!!!! Amei.Assistam!!!!",1.0,1,positivo
885051,"Nunca deixe uma loura(q não seja burra) irritada!!! que ela vem te pegar!!!!e Pior: Se vc conseguir detê-la, ela vira a loura do banheiro e te pega quando vc for dar um cagão !!!! kkkkkkkkkk (desculpem a linguagem chula)",1.0,0,negativo
1282083,"Muito bom, diferente e inteligente!",1.0,1,positivo
1811054,Excelente. Muito bem realizado. respeitou a obra em HQ,1.0,1,positivo
422203,"Gostei bastante, Jason Statham como sempre arrasou na atuação.",1.0,1,positivo
1453554,"nao tinha visto ainda, mas é um filme que vale a pena ver. um filme que te prende. a última cena do filme que estraga um pouco, me pareceu meio obvia. assistirei os outros 3.",1.0,1,positivo
1450896,"Cenas mais marcantes do filme, na minha opinião:  O momento em que ela se sente em paz com o barulho da britadeira, porque o bebê não cessa o choro, o Kevin adolescente se masturbando em frente da mãe sem qualquer pudor e as cenas que envolvem a cor vermelha, que dão uma nota de sangue sensacional ao filme.",1.0,0,negativo
247639,Minha cabeça explodiu!!!Johnny Deep não vai ser o Grindewald! Ele já é!![spoiler][/spoiler]Foi tipo WHAT?? WHATS??!!,1.0,0,negativo
1515962,assim como o primeiro eles fizeram um bom trabalho neste filme tambem.,1.0,1,positivo
1518687,acabei de sair do cinema. Assisti a versao em 3D... Achei o filme zaz!!! Recomendo.,1.0,1,positivo
666090,"Muito legal!! Esse veio na época do Pânico. Terror, galera jovem, sempre acerta. Curto pra caralho esse tipo de filme!",1.0,1,positivo
1064869,"Como muitos disseram, o primeiro ato desse filme é sensacional e seria ótimo se tivessem mantido o mesmo aspecto. Mas mesmo destoando da primeira abordagem do filme(o que me deixou um pouco decepcionada), o segundo ato não deixa de ser bom.",1.0,1,positivo
1415423,muito bom.adoro esses filmes que contam a amizade de duas pessoas,1.0,1,positivo
845564,Pura nostalgia,1.0,1,positivo
773360,Em uma palavra: psicodélico!,1.0,1,positivo
319054,"Mexeu no fundo do meu ego. Um filme espetacular, esfeitos especiais maravilhosos, boas atuações, Direção impecável, cenário lindo(Pandora), Romance, Aventura, Animação, Ficção, Ação, Drama, Filme digno de vários Oscars, simplesmente superou minhas espectativas, um dos meus Filmes favoritos! e",1.0,1,positivo
507720,"As consequências e efeitos da ambição exorbitante e do poder acima dos próprios valores na vida, mente e alma de cada um, vistas sob o olhar único e impressionante de um mestre. Contos da Lua Vaga trabalha com a ilusão brilhantemente. A ilusão que impulsionada pela ambição desmedida deslumbra e afunda seus personagens.As cenas do filme de Mizoguchi alternam entre o realismo detalhista e doloroso e o poético e fantasioso. O brilhantismo é visto em ambos os tons. A direção impecável do diretor trata cada cena com igual seriedade, verdade e intensidade. Em tempos de guerra, Mizoguchi nos faz lembrar por outros caminhos o lado primitivo e humano que é o principal combustível para a origem de todas elas: a busca por poder e riqueza sem limites. Na imensa beleza, sensibilidade e força vistas em jornadas marcantes que caminham entre céu e inferno, fundo do poço e redenção, Contos da Lua Vaga se coloca no seleto hall dos maiores filmes da história. Filme deveras incrível.",1.0,1,positivo
185252,Esse filme é uma loucura!! Muito bom! Adoro a cena em que a Chihiro voa com o Haku-dragão e de repente ela lembra e diz o nome dele e ele volta a ser menino *-* A música é linda!! Parece um sonho louco que vc teve e fica tentando descobrir seus significados profundos. rsrs... Surreal!!,1.0,1,positivo
254669,"Pela nova fanquia, o look modernoso e a Kate, já vale. A história não apresenta nada novo, mas considero um clássico do gênero. =)",1.0,1,positivo
1189642,"Realmente, quando tudo pareceu ser impossível, o impossível aconteceu.Lindo filme, principalmente ao lembrar de que se trata de uma história real.Atuações maravilhosas principalmente do ator (tão jovem e brilhante) que faz o Lucas.",1.0,1,positivo
922050,"Eu amei. Assiti no meu aniversário, numa época em que estou me sentindo totalmente falida em vários aspectos da minha vida. O filme mostra de forma lúdica, mas ao mesmo tempo muito real que a gente ainda tem que ter sonhos, que eles importam e que nós devemos fazer aquilo que nós realmente gostamos. Observação pra direção da Brie que foi bem melhor do que imaginei que seria, pros figurinos que apesar de serem excêntricos, são simples e eu amei. E claro só em ter unicórnio no nome do filme já me teve todinha.",1.0,1,positivo
1007435,Melhores partes são com os minions! .-.,1.0,1,positivo
722115,Só uma palavra define:PERFEITOOOOOOOOOOOOOOOOOOOOOOOOOOO,1.0,1,positivo
1652185,"Não tem como ficar indiferente a esse filme... MUITO TRISTE!Lógico que muita gente não está nem aí... ou pior, elas precisam maltratar os animais para sobreviver... Se nós seres humanos não respeitamos a nós mesmos, imagine às outras espécies... Mas isso não é motivo para desistir, não é?",1.0,0,negativo
947872,"Como um cara que cresceu na igreja evangélica recebendo conselhos diários sobre como observar a vida, eu tenho que dizer que esse filme me bota pra pensar sobre todos os pontos que me senti iludido ou essa tal de felicidade. Cinco estrelas pode parecer demais, mas é o significado que o filme tem pra mim somado aos excelentes personagens com as singularidades dos atores que os interpretam. Minha curiosidade maior era ver Emma Stone em um filme de Woody Allen, mas a história me prendeu em diversos níveis, portanto, cinco estrelas.",1.0,1,positivo
362588,Chamaram o cara de whiplash para ficar tocando bateria? Kkkkk,1.0,1,positivo
1688097,Nunca mais vou comer cogumelos...,1.0,0,negativo
450468,ótimo. surreal. louco. Lynch pira.,1.0,1,positivo
1624357,"O Despertar da Força consegue trazer a emoção da trilogia antiga, fazendo releituras de cenas e introduzindo novos ótimos personagens . Vale a pena assistir e rever os antigos heróis, agora mais velhos, porém com a mesma garra e carisma.",1.0,1,positivo
939583,Usuário temporariamente bloqueado por infringir os termos de uso do Filmow.,1.0,0,negativo
56688,"Meu-deus, esse filme me deixou muito confuso kkkkkk",1.0,0,negativo
474703,"Em minha humilde opinião, Gaspar Noé em seu ápice. Junto com Enter The Void, umas das experiências visuais mais perturbadoras e lisergicas de sua filmografia.",1.0,1,positivo
1352600,"Os personagens são bastante carismáticos, especialmente a estilista. É o primeiro filme Pixar focado em humanos (mesmo que eles sejam caricatos). Ótimo filme de super-herói.",1.0,1,positivo
918464,Trilha sonora +1Fotografia +1Mãe da Cheryl +10 quero uma mãe assim onde consegue uma,1.0,1,positivo
1611857,"Esse filme tem umas reflexões muito bacanas que eu de vez em quando faço. Aliás, todos nós uma hora fazemos essas reflexões do e se depois que tomamos decisões. Aliás, tem uma música dos Los Hermanos que representa bem isso chamada O velho e o moço com uma frase que exemplifica bem isso: e se eu for o primeiro a prever e poder desistir do que for dar errado?. Cada escolha (por menor que seja) te faz uma pessoa diferente e essa é a premissa do filme. No começo eu fiquei um pouco perdido, acho que inclsuive essa era a intenção. Mas depois tudo começa a fazer sentido e o final encaixa as coisas muito bem. A fotografia é ótima, assim como a trilha sonora e os efeitos. Enfim, é um filme pra ser visto e revisto.____Ps.:tem uma versão extendida, foi essa que assisti e por mais longo que o filme seja (mesmo na versão normal), ele flui muito bem.",1.0,1,positivo
794101,"Sou fã do Robert, da produção e definitivamente não tenho senso crítico. (Até começarem a eliminar as armaduras só pra satisfazer a mulher... fala sério, que merda foi aquela? #mimimi . Fiquei triste sim, inaceitável) 24/02/15",1.0,0,negativo
944220,QUE TRAILER É ESSE???? EU TÔ SEDENTA POR ESSE FILME,1.0,1,positivo
532980,Um dos melhores filmes!,1.0,1,positivo
605298,"Que fotografia linda, meu Deus",1.0,1,positivo
1656769,"Um filme arrebatador, sem mais :)",1.0,1,positivo
1414837,Foi pra minha lista de queridinhos da sci-fi junto com Alien e Interestelar. =)[E a sequência ao som de Starman? Que coisa linda!],1.0,1,positivo
1133314,"Curti muito o filme! Bem mais dramático e tenso que todos os outros, mas ainda com alguns momentos comédia! :D Chorei em vários momentos. Gostei de tudo, espero que tenha mais. :)",1.0,1,positivo
1030047,"Só tinha assistido a cena clássica do primeiro, então assisti os quatro filmes pra ficar em dia antes de ver o quinto.. Achei esse o melhor dos quatro e também o mais mentiroso.. Hehehe.. O roteiro é bem legal e desenvolvido.. A franquia em geral é muito boa e o Tom Cruise mandou muito bem..",1.0,1,positivo
370230,Um marco cinematográfico!,1.0,1,positivo
331263,Aquele sentimento de: pq diabos eu demorei a ver?,1.0,0,negativo
600374,"A fotografia é incrível e a história é muito boa, apesar de alguns erros - absurdos - de continuidade.",1.0,1,positivo
1254503,"Ótimo suspense, prende muito o espectador que entra na atmosfera do filme.",1.0,1,positivo
1380020,"Melhor filme de super-heróis e um dos melhores de ação/ficção que eu já vi. Me surpreendeu, não esperava tudo isso, apesar das críticas bem positivas que tinha ouvido, esperava um filme de heróis como qualquer outro, por isso pouco me interessei e demorei pra assistir. Mas, uau! Que filme!",1.0,1,positivo
637196,Awn muito perfeito *-*,1.0,1,positivo
363840,Filme lixo!!,0.0,0,negativo
1062075,"Intenso, dramático... Que emocionante o dueto entre Cooper e Gaga! aliás, vê-lo cantar e tocar foi uma grata surpresa! Direção e fotografia impecáveis! Vem Oscar por aí!",1.0,1,positivo
1101040,"Lindo, lindo, lindo! Sem palavras...- Sinto um peso no peito.- O coração é um fardo pesado.",1.0,0,negativo
1388538,"Foi otimo a explicação da Evolução de Wakanda, e o vilão só batalhou e batalhou, e Pantera Negra sabio e perfeito em cada movimento. Marvel nunca decepcionando",1.0,1,positivo
788270,Massa,1.0,1,positivo
586609,"apesar da ótima atuação da Nicole Kidman, não consegui assistir nem metade.",0.0,0,negativo
167516,sem dúvida um dos filmes mais interessantes do ano. Direção e roteiro ágeis e competentes. Um elenco promissor da nova geração do cinema.,1.0,1,positivo
1611104,É do tipo de filme que você assiste desejando que nunca acabe <3,1.0,1,positivo
1262834,excepcional e cativante do início ao fim.,1.0,1,positivo
402593,existe algo mais triste no mundo que a miséria?,1.0,0,negativo
748505,"Muito bom! Alerta aos asmáticos, usem a bombinha antes de iniciar o filme... da falta de ar do começo ao fim!",1.0,0,negativo
252199,Um clipe da Bjork de 2 horas,1.0,0,negativo
1546477,"Se eu ficar é um bom filme. Mia me levou através das memórias dela, me fazendo refletir e me colocar em seu lugar o tempo inteiro.Lágrimas e lágrimas, sim. Mas o filme é muito maior do que o nosso medo de se emocionar em uma cadeira de cinema. O clima ansioso do arco introdutório se torna um drama daqueles de machucar bem forte nossos corações. Ela escolheu Beethoven e o violoncelo, ele escolheu os Stones e guitarra. A história de amor embutida na trama, entre Mia e Adam é muito bonita, repleta de momentos inesquecíveis. Mia Hall é mais um belo personagem executado pela espetacular atriz Chloë Grace Moretz. Nós conhecemos toda a história através dos olhos dela, que possui uma visão do mundo como a de muitos jovens dessa idade: sonhos, dúvidas, paixões, amores, amizades intensas, dramas e dilemas. O espectador embarca em uma estrada de emoções variadas a todo instante e pode se identificar com grande parte dessa trajetória.",1.0,1,positivo
949063,"Elenco foda,personagens cativante,ótimas atuações... me surpreendi muito com aquela juva de sapos, enfim otimo filme",1.0,1,positivo
1159085,Filme encantador em todos os sentidos. Uma verdadeira obra prima! P.S: Após descobrir que o filme foi inspirado nas obras de Stefan Zweig fiquei ainda mais apaixonada.,1.0,1,positivo
1156185,"essas cores, essa fotografia, esse figurino <3",1.0,1,positivo
1735965,"Gostei bastante. Mas o trama deixa a desejar não se focando por completo na história de Carl Jung, Sabina Spielrein ou Sigmund Freud, nem demonstrou um estudo mais profundo na psicanalise. Nos traíram utilizando nomes renomados para criar mais um filme de romance simplório, ou quase isso, se não fosse a bela Keira se mostrando mais uma vez magnifica.",1.0,0,negativo
1047686,É tudo o q estão elogiando e um pouco mais.,1.0,1,positivo
1836680,A ótima mensagem que o filme passa é o que muitos adultos esquecem.,1.0,1,positivo
689726,"Primeiro longa de Nolan, já mostrando que escreve roteiros com sua marca, considero ele um mágico quando faz isto, mergulhando-nos na na trama apresentada de maneira unânime. Fora a carga filosófica quando explora o psicológico dos personagens, pondo em questão um jogo de valores pessoais.",1.0,1,positivo
